transaction_id,account_id,branch_id,product_id,txn_date,amount,transaction_type,channel,is_fraud_flag
TXN00024583,ACC001378,BR002,PRD001,2024-02-11,89.71,withdrawal,mobile,False
TXN00024584,ACC000044,BR013,PRD001,2025-12-25,-408.76,deposit,online,False
TXN00024585,ACC000914,BR010,PRD001,2024-03-02,49.75,payment,online,False
TXN00024586,ACC003058,BR012,PRD003,2024-09-25,220.34,deposit,mobile,False
TXN00024587,ACC001761,BR007,PRD003,2024-01-22,64.81,transfer,online,False
TXN00024588,ACC001355,BR009,PRD001,2023-01-21,8.27,transfer,branch,False
TXN00024589,ACC002723,BR002,PRD008,2025-12-02,-146.43,payment,atm,False
TXN00024590,ACC001888,BR002,PRD008,2025-01-11,-324.17,payment,mobile,False
TXN00024591,ACC001124,BR001,PRD001,2025-05-22,94.81,transfer,online,False
TXN00024592,ACC003085,BR005,PRD004,2023-05-18,-172.89,payment,atm,False
TXN00024593,ACC001137,BR009,PRD007,2024-10-25,414.51,payment,atm,False
TXN00024594,ACC002979,BR002,PRD007,2024-02-08,280.65,transfer,mobile,False
TXN00024595,ACC003170,BR003,PRD008,2023-05-11,38.79,transfer,mobile,False
TXN00024596,ACC000683,BR003,PRD003,2023-03-15,237.95,deposit,branch,False
TXN00024597,ACC002090,BR006,PRD002,2025-06-29,125.45,withdrawal,branch,False
TXN00024598,ACC002857,BR014,PRD001,2023-09-22,-246.65,transfer,atm,False
TXN00024599,ACC003135,BR004,PRD004,2023-04-30,122.8,deposit,mobile,False
TXN00024600,ACC002392,BR002,PRD008,2025-09-23,-24.65,payment,mobile,False
TXN00024601,ACC001938,BR012,PRD007,2025-09-10,-151.88,transfer,atm,False
TXN00024602,ACC001570,BR009,PRD003,2024-09-13,121.96,transfer,atm,False
TXN00024603,ACC002729,BR013,PRD006,2025-08-11,131.34,payment,online,False
TXN00024604,ACC000364,BR001,PRD004,2023-11-01,-380.01,payment,atm,False
TXN00024605,ACC001411,BR012,PRD004,2025-11-21,-405.4,transfer,atm,False
TXN00024606,ACC000582,BR006,PRD008,2025-03-08,108.77,deposit,mobile,False
TXN00024607,ACC001976,BR015,PRD006,2024-03-11,109.5,payment,online,False
TXN00024608,ACC001595,BR004,PRD008,2025-04-21,130.32,transfer,atm,False
TXN00024609,ACC000302,BR013,PRD008,2025-09-22,131.96,deposit,online,False
TXN00024610,ACC001239,BR011,PRD002,2025-10-01,540.63,deposit,mobile,False
TXN00024611,ACC002423,BR004,PRD008,2024-11-27,188.66,transfer,online,False
TXN00024612,ACC000899,BR011,PRD007,2024-07-30,58.5,payment,branch,False
TXN00024613,ACC002272,BR011,PRD008,2025-11-15,136.49,transfer,atm,False
TXN00024614,ACC001481,BR004,PRD005,2025-10-14,-177.62,deposit,branch,False
TXN00024615,ACC001098,BR004,PRD005,2025-03-11,183.78,withdrawal,atm,False
TXN00024616,ACC000325,BR007,PRD004,2025-07-30,158.42,deposit,mobile,False
TXN00024617,ACC002919,BR012,PRD005,2025-07-05,35.22,payment,mobile,False
TXN00024618,ACC002067,BR002,PRD006,2025-04-24,6.15,withdrawal,online,False
TXN00024619,ACC000182,BR009,PRD006,2025-02-17,74.21,withdrawal,mobile,False
TXN00024620,ACC002121,BR005,PRD001,2023-02-08,-100.4,withdrawal,online,False
TXN00024621,ACC001123,BR005,PRD001,2025-10-20,11.48,transfer,branch,False
TXN00024622,ACC002634,BR005,PRD003,2023-12-31,303.7,withdrawal,branch,False
TXN00024623,ACC002120,BR012,PRD006,2023-07-22,75.91,payment,mobile,False
TXN00024624,ACC001608,BR007,PRD005,2024-07-03,440.85,transfer,atm,False
TXN00024625,ACC003134,BR002,PRD003,2024-07-23,-30.19,transfer,mobile,False
TXN00024626,ACC002011,BR008,PRD004,2025-11-10,10.55,transfer,mobile,False
TXN00024627,ACC001530,BR012,PRD003,2025-11-13,118.51,deposit,branch,False
TXN00024628,ACC000269,BR011,PRD003,2025-09-28,-37.74,payment,mobile,False
TXN00024629,ACC001716,BR009,PRD002,2024-06-06,-498.78,withdrawal,online,False
TXN00024630,ACC002312,BR004,PRD002,2023-08-29,1.86,withdrawal,online,False
TXN00024631,ACC001670,BR011,PRD007,2023-04-09,95.77,transfer,mobile,False
TXN00024632,ACC000495,BR008,PRD006,2025-12-05,470.49,deposit,mobile,False
TXN00024633,ACC002527,BR012,PRD002,2025-07-03,87.33,transfer,branch,False
TXN00024634,ACC000276,BR002,PRD006,2025-08-01,-17.59,transfer,online,False
TXN00024635,ACC002939,BR004,PRD002,2025-03-18,64.95,deposit,online,False
TXN00024636,ACC001896,BR002,PRD008,2025-01-02,124.05,deposit,mobile,False
TXN00024637,ACC001912,BR011,PRD004,2024-02-24,36.86,deposit,atm,False
TXN00024638,ACC000720,BR010,PRD005,2025-11-29,113.11,withdrawal,online,False
TXN00024639,ACC001878,BR003,PRD007,2023-12-08,-325.8,withdrawal,branch,False
TXN00024640,ACC003116,BR011,PRD002,2025-01-09,-370.9,transfer,mobile,False
TXN00024641,ACC001886,BR007,PRD006,2025-01-06,-9.09,deposit,atm,False
TXN00024642,ACC000430,BR012,PRD004,2025-08-25,31.58,transfer,atm,False
TXN00024643,ACC002209,BR005,PRD006,2024-07-18,57.96,deposit,online,False
TXN00024644,ACC000669,BR012,PRD003,2023-09-27,162.64,withdrawal,atm,False
TXN00024645,ACC001382,BR002,PRD004,2025-01-23,80.61,deposit,online,False
TXN00024646,ACC000913,BR002,PRD008,2023-08-27,334.47,deposit,mobile,False
TXN00024647,ACC003153,BR002,PRD004,2023-01-15,227.01,deposit,mobile,False
TXN00024648,ACC002224,BR013,PRD008,2024-02-26,19.06,deposit,mobile,False
TXN00024649,ACC001017,BR001,PRD006,2024-06-21,-176.34,deposit,branch,False
TXN00024650,ACC000925,BR015,PRD001,2023-11-28,21.59,payment,branch,False
TXN00024651,ACC001146,BR002,PRD001,2024-03-17,53.0,payment,branch,False
TXN00024652,ACC002382,BR013,PRD004,2025-01-10,35.25,deposit,branch,False
TXN00024653,ACC002656,BR010,PRD002,2024-03-03,-34.2,deposit,branch,False
TXN00024654,ACC002589,BR012,PRD008,2025-06-20,-172.47,transfer,online,False
TXN00024655,ACC002864,BR006,PRD007,2025-08-16,149.26,transfer,atm,False
TXN00024656,ACC001861,BR015,PRD008,2025-02-13,34.85,deposit,mobile,False
TXN00024657,ACC000450,BR005,PRD002,2025-07-11,-832.07,payment,mobile,False
TXN00024658,ACC002944,BR010,PRD006,2025-02-03,-98.62,deposit,branch,False
TXN00024659,ACC003035,BR010,PRD005,2025-01-05,18.38,withdrawal,atm,False
TXN00024660,ACC000427,BR011,PRD005,2023-10-10,23.13,withdrawal,mobile,False
TXN00024661,ACC001583,BR007,PRD003,2025-12-31,157.83,transfer,online,False
TXN00024662,ACC002756,BR013,PRD001,2025-11-02,695.98,payment,atm,False
TXN00024663,ACC000022,BR006,PRD007,2023-07-15,152.73,payment,branch,False
TXN00024664,ACC003108,BR011,PRD006,2024-01-11,-535.81,payment,atm,False
TXN00024665,ACC000471,BR013,PRD006,2023-05-05,105.7,withdrawal,mobile,False
TXN00024666,ACC002144,BR005,PRD005,2023-04-06,103.04,payment,online,False
TXN00024667,ACC003154,BR008,PRD007,2024-10-21,124.77,deposit,atm,False
TXN00024668,ACC003193,BR010,PRD001,2025-11-20,215.18,withdrawal,atm,False
TXN00024669,ACC002042,BR005,PRD002,2024-04-16,82.49,payment,atm,False
TXN00024670,ACC000529,BR001,PRD006,2024-03-31,358.97,payment,atm,True
TXN00024671,ACC001508,BR014,PRD006,2023-09-14,5.35,transfer,atm,False
TXN00024672,ACC001875,BR010,PRD007,2024-03-30,104.29,payment,branch,False
TXN00024673,ACC001574,BR015,PRD007,2023-04-10,128.77,withdrawal,mobile,False
TXN00024674,ACC001341,BR001,PRD003,2025-07-15,168.12,withdrawal,online,False
TXN00024675,ACC001482,BR007,PRD001,2024-10-12,58.15,transfer,branch,False
TXN00024676,ACC001350,BR009,PRD002,2025-05-09,100.39,deposit,online,False
TXN00024677,ACC001315,BR006,PRD003,2024-06-23,119.28,deposit,atm,False
TXN00024678,ACC000776,BR003,PRD002,2023-12-01,-209.03,deposit,mobile,False
TXN00024679,ACC002718,BR002,PRD007,2024-06-06,267.34,transfer,atm,False
TXN00024680,ACC001711,BR002,PRD001,2023-11-12,240.98,withdrawal,online,False
TXN00024681,ACC002779,BR014,PRD001,2023-06-06,75.23,transfer,atm,False
TXN00024682,ACC002263,BR008,PRD006,2024-12-27,1351.18,withdrawal,atm,False
TXN00024683,ACC000272,BR009,PRD005,2025-07-18,-339.89,payment,atm,False
TXN00024684,ACC000179,BR003,PRD005,2025-01-16,54.2,deposit,atm,False
TXN00024685,ACC003092,BR009,PRD005,2024-07-08,39.07,payment,online,False
TXN00024686,ACC000237,BR015,PRD008,2025-02-16,67.84,transfer,online,False
TXN00024687,ACC000242,BR012,PRD001,2025-10-10,108.38,transfer,mobile,False
TXN00024688,ACC002524,BR010,PRD004,2023-10-23,342.44,deposit,branch,False
TXN00024689,ACC002137,BR015,PRD005,2023-12-06,271.21,payment,mobile,False
TXN00024690,ACC001178,BR007,PRD001,2025-10-06,342.98,payment,mobile,False
TXN00024691,ACC000993,BR012,PRD008,2025-05-25,57.13,deposit,branch,False
TXN00024692,ACC000204,BR004,PRD001,2024-07-10,162.01,withdrawal,branch,False
TXN00024693,ACC000347,BR009,PRD008,2025-09-25,59.94,deposit,branch,False
TXN00024694,ACC002166,BR012,PRD005,2024-08-10,20.78,transfer,mobile,False
TXN00024695,ACC002679,BR005,PRD006,2025-04-30,207.48,deposit,branch,False
TXN00024696,ACC001043,BR002,PRD005,2024-09-20,27.78,transfer,online,False
TXN00024697,ACC000431,BR006,PRD004,2023-01-22,198.31,transfer,mobile,False
TXN00024698,ACC002374,BR014,PRD003,2024-07-17,187.92,payment,online,False
TXN00024699,ACC000632,BR012,PRD001,2024-05-26,299.17,deposit,branch,False
TXN00024700,ACC000049,BR002,PRD008,2023-02-12,27.05,payment,online,False
TXN00024701,ACC000775,BR002,PRD008,2024-06-27,-275.41,withdrawal,atm,False
TXN00024702,ACC001428,BR005,PRD008,2024-10-26,1301.66,deposit,branch,False
TXN00024703,ACC000545,BR011,PRD005,2024-12-11,342.74,deposit,branch,False
TXN00024704,ACC001532,BR013,PRD001,2025-06-03,-250.84,payment,atm,False
TXN00024705,ACC003034,BR007,PRD003,2023-10-22,195.34,payment,online,False
TXN00024706,ACC000418,BR010,PRD002,2023-09-07,98.6,payment,atm,False
TXN00024707,ACC002545,BR009,PRD005,2023-09-10,236.01,payment,mobile,False
TXN00024708,ACC000899,BR003,PRD002,2024-07-22,231.84,payment,online,False
TXN00024709,ACC002392,BR009,PRD006,2024-02-05,-179.7,withdrawal,atm,False
TXN00024710,ACC000189,BR001,PRD004,2025-06-24,-286.38,deposit,mobile,False
TXN00024711,ACC000160,BR001,PRD007,2025-06-10,107.21,transfer,online,False
TXN00024712,ACC003171,BR007,PRD002,2025-05-13,23.27,deposit,branch,False
TXN00024713,ACC000765,BR005,PRD005,2024-05-23,-147.4,payment,atm,False
TXN00024714,ACC000973,BR004,PRD002,2025-05-13,-55.43,deposit,online,False
TXN00024715,ACC001719,BR011,PRD004,2025-05-08,-87.34,deposit,mobile,False
TXN00024716,ACC001750,BR012,PRD007,2024-11-05,3.16,withdrawal,atm,False
TXN00024717,ACC002217,BR004,PRD001,2025-06-14,86.86,withdrawal,branch,False
TXN00024718,ACC003159,BR009,PRD008,2024-02-24,-297.8,withdrawal,online,False
TXN00024719,ACC000051,BR008,PRD004,2023-10-08,140.84,transfer,online,False
TXN00024720,ACC002641,BR012,PRD002,2023-04-17,1.77,withdrawal,online,False
TXN00024721,ACC001127,BR014,PRD001,2023-01-12,-114.23,withdrawal,online,False
TXN00024722,ACC001282,BR005,PRD004,2025-08-21,62.02,transfer,branch,False
TXN00024723,ACC000999,BR007,PRD004,2024-08-08,-116.86,payment,atm,False
TXN00024724,ACC001878,BR002,PRD008,2023-03-29,-93.36,deposit,atm,False
TXN00024725,ACC001872,BR008,PRD001,2025-08-19,-483.83,deposit,mobile,False
TXN00024726,ACC000378,BR007,PRD007,2023-03-13,7.57,deposit,online,False
TXN00024727,ACC002871,BR012,PRD003,2023-03-17,207.13,withdrawal,mobile,False
TXN00024728,ACC002716,BR006,PRD003,2024-08-26,342.72,withdrawal,online,False
TXN00024729,ACC000710,BR002,PRD005,2023-02-28,-576.0,payment,branch,False
TXN00024730,ACC001484,BR004,PRD003,2023-10-19,35.2,deposit,online,False
TXN00024731,ACC002279,BR008,PRD006,2023-09-01,136.4,transfer,mobile,False
TXN00024732,ACC001904,BR001,PRD003,2024-05-06,-8.02,transfer,mobile,False
TXN00024733,ACC000901,BR010,PRD006,2025-07-19,124.47,withdrawal,branch,False
TXN00024734,ACC000732,BR006,PRD007,2024-10-17,-24.13,withdrawal,online,False
TXN00024735,ACC001504,BR011,PRD004,2025-12-17,327.51,deposit,branch,False
TXN00024736,ACC000169,BR013,PRD002,2025-08-31,21.76,deposit,online,False
TXN00024737,ACC002456,BR009,PRD002,2023-01-07,129.62,transfer,atm,False
TXN00024738,ACC000740,BR011,PRD003,2025-08-11,-132.53,payment,atm,False
TXN00024739,ACC000831,BR010,PRD007,2023-01-14,-641.37,deposit,branch,False
TXN00024740,ACC002827,BR005,PRD005,2025-12-23,-191.55,payment,branch,False
TXN00024741,ACC002306,BR011,PRD003,2023-01-10,61.1,payment,atm,False
TXN00024742,ACC001494,BR003,PRD006,2023-02-07,-49.59,deposit,atm,False
TXN00024743,ACC002206,BR001,PRD006,2024-08-24,24.71,withdrawal,atm,False
TXN00024744,ACC002517,BR010,PRD005,2024-06-20,254.29,transfer,branch,False
TXN00024745,ACC000535,BR008,PRD005,2023-06-02,211.25,payment,online,False
TXN00024746,ACC002707,BR005,PRD008,2024-03-30,-169.43,transfer,atm,False
TXN00024747,ACC002078,BR009,PRD002,2023-11-03,7.51,deposit,online,False
TXN00024748,ACC001578,BR006,PRD004,2025-11-29,259.02,payment,branch,False
TXN00024749,ACC000701,BR007,PRD003,2023-03-13,-184.84,withdrawal,online,False
TXN00024750,ACC001397,BR015,PRD006,2025-02-10,-597.81,deposit,atm,False
TXN00024751,ACC001333,BR002,PRD004,2023-03-13,159.26,withdrawal,mobile,False
TXN00024752,ACC000517,BR004,PRD003,2024-01-03,65.22,payment,online,False
TXN00024753,ACC002590,BR013,PRD008,2024-09-16,86.49,transfer,branch,False
TXN00024754,ACC002180,BR010,PRD003,2023-06-30,34.81,payment,branch,False
TXN00024755,ACC000415,BR003,PRD005,2023-07-30,231.02,payment,mobile,False
TXN00024756,ACC001769,BR009,PRD008,2023-09-22,221.41,withdrawal,atm,False
TXN00024757,ACC001160,BR008,PRD001,2023-11-18,40.31,withdrawal,mobile,False
TXN00024758,ACC002546,BR008,PRD004,2024-11-14,31.06,transfer,branch,False
TXN00024759,ACC002760,BR007,PRD001,2024-04-25,14.42,transfer,mobile,False
TXN00024760,ACC002164,BR004,PRD003,2024-05-29,437.43,payment,branch,False
TXN00024761,ACC001707,BR011,PRD006,2024-09-01,47.76,transfer,online,False
TXN00024762,ACC002019,BR010,PRD003,2023-05-20,75.93,withdrawal,branch,False
TXN00024763,ACC001392,BR012,PRD004,2024-08-29,59.26,withdrawal,online,False
TXN00024764,ACC002947,BR004,PRD007,2024-07-01,96.08,payment,mobile,False
TXN00024765,ACC001539,BR001,PRD007,2024-03-23,-225.35,transfer,mobile,False
TXN00024766,ACC001524,BR005,PRD006,2025-07-16,368.07,payment,branch,False
TXN00024767,ACC000323,BR012,PRD004,2023-03-26,36.29,deposit,branch,False
TXN00024768,ACC000777,BR002,PRD001,2025-11-16,208.74,withdrawal,atm,False
TXN00024769,ACC000396,BR002,PRD002,2024-10-19,-78.25,withdrawal,mobile,False
TXN00024770,ACC000673,BR007,PRD002,2025-11-07,708.97,deposit,mobile,False
TXN00024771,ACC000355,BR013,PRD007,2023-05-25,63.92,withdrawal,online,False
TXN00024772,ACC001232,BR005,PRD004,2023-10-02,-1.3,payment,atm,False
TXN00024773,ACC000073,BR014,PRD006,2025-10-25,130.49,transfer,mobile,False
TXN00024774,ACC003199,BR003,PRD008,2023-10-10,-29.41,deposit,atm,False
TXN00024775,ACC001721,BR003,PRD007,2023-12-14,8.19,payment,atm,False
TXN00024776,ACC001529,BR002,PRD002,2024-12-12,215.68,withdrawal,mobile,False
TXN00024777,ACC000944,BR007,PRD007,2025-07-12,237.19,deposit,atm,False
TXN00024778,ACC001099,BR003,PRD006,2024-01-19,111.15,withdrawal,atm,False
TXN00024779,ACC001170,BR014,PRD003,2023-10-11,203.35,deposit,mobile,False
TXN00024780,ACC002569,BR004,PRD007,2025-03-10,139.09,transfer,online,False
TXN00024781,ACC001843,BR008,PRD001,2025-11-25,178.87,deposit,online,False
TXN00024782,ACC000115,BR010,PRD003,2024-01-19,163.46,deposit,atm,False
TXN00024783,ACC003068,BR010,PRD005,2025-05-19,-197.3,deposit,mobile,False
TXN00024784,ACC001348,BR005,PRD008,2025-05-30,-40.08,withdrawal,online,False
TXN00024785,ACC000182,BR010,PRD006,2023-06-04,56.33,payment,mobile,False
TXN00024786,ACC000528,BR001,PRD006,2025-12-26,-104.36,deposit,online,False
TXN00024787,ACC000437,BR014,PRD004,2023-04-16,106.35,withdrawal,online,False
TXN00024788,ACC000528,BR004,PRD001,2025-09-24,268.03,withdrawal,online,False
TXN00024789,ACC001720,BR006,PRD003,2025-11-06,82.42,payment,online,False
TXN00024790,ACC001193,BR004,PRD003,2025-05-11,-31.92,payment,mobile,False
TXN00024791,ACC000423,BR001,PRD003,2025-05-24,52.13,transfer,branch,False
TXN00024792,ACC000178,BR012,PRD002,2023-10-06,43.51,payment,atm,False
TXN00024793,ACC002371,BR011,PRD008,2025-03-26,236.79,transfer,atm,False
TXN00024794,ACC002868,BR001,PRD008,2023-11-28,-114.39,payment,atm,False
TXN00024795,ACC000529,BR002,PRD002,2025-04-15,221.97,transfer,atm,False
TXN00024796,ACC002966,BR011,PRD007,2023-08-14,96.88,transfer,mobile,False
TXN00024797,ACC000120,BR010,PRD001,2023-02-03,396.88,withdrawal,atm,False
TXN00024798,ACC000567,BR015,PRD005,2025-12-16,739.01,deposit,branch,False
TXN00024799,ACC000488,BR014,PRD005,2023-05-02,199.47,deposit,mobile,False
TXN00024800,ACC000264,BR012,PRD004,2023-08-04,358.87,transfer,atm,False
TXN00024801,ACC001382,BR012,PRD001,2025-10-28,-127.65,withdrawal,branch,False
TXN00024802,ACC002365,BR009,PRD005,2023-06-26,490.96,deposit,mobile,False
TXN00024803,ACC002932,BR003,PRD006,2023-06-12,-320.64,payment,branch,False
TXN00024804,ACC002394,BR007,PRD007,2024-12-02,-864.18,deposit,mobile,False
TXN00024805,ACC001796,BR001,PRD007,2023-03-10,175.64,payment,branch,False
TXN00024806,ACC002334,BR002,PRD006,2025-08-09,271.9,payment,mobile,False
TXN00024807,ACC001301,BR002,PRD003,2024-06-01,140.9,payment,online,False
TXN00024808,ACC001665,BR014,PRD006,2024-05-07,-53.99,withdrawal,branch,False
TXN00024809,ACC000893,BR003,PRD007,2025-07-30,78.86,payment,branch,False
TXN00024810,ACC000920,BR007,PRD003,2024-03-16,403.99,deposit,mobile,False
TXN00024811,ACC001541,BR003,PRD007,2023-01-23,-10.36,payment,mobile,False
TXN00024812,ACC002115,BR013,PRD005,2023-04-21,161.14,transfer,mobile,False
TXN00024813,ACC000332,BR012,PRD001,2024-11-16,83.88,withdrawal,branch,False
TXN00024814,ACC000332,BR010,PRD008,2025-05-16,-88.0,payment,mobile,False
TXN00024815,ACC002081,BR014,PRD006,2024-06-26,-388.64,payment,branch,False
TXN00024816,ACC002576,BR009,PRD006,2023-12-31,346.13,deposit,atm,False
TXN00024817,ACC001681,BR015,PRD006,2025-09-29,164.41,deposit,atm,False
TXN00024818,ACC002239,BR010,PRD008,2023-12-27,57.37,payment,branch,False
TXN00024819,ACC000534,BR012,PRD006,2025-05-15,116.14,deposit,online,False
TXN00024820,ACC002388,BR004,PRD008,2025-10-29,94.45,transfer,mobile,False
TXN00024821,ACC001492,BR001,PRD001,2023-06-07,78.55,deposit,branch,False
TXN00024822,ACC001769,BR009,PRD003,2025-07-23,19.52,payment,atm,False
TXN00024823,ACC001612,BR006,PRD008,2025-07-16,141.0,transfer,branch,False
TXN00024824,ACC001334,BR015,PRD004,2024-07-27,64.67,transfer,atm,False
TXN00024825,ACC001975,BR007,PRD008,2023-11-28,194.61,withdrawal,atm,False
TXN00024826,ACC000317,BR013,PRD002,2024-01-17,69.21,withdrawal,mobile,False
TXN00024827,ACC000119,BR011,PRD001,2024-10-27,-101.55,transfer,atm,False
TXN00024828,ACC002358,BR007,PRD008,2024-01-30,-9.68,payment,online,False
TXN00024829,ACC002617,BR010,PRD007,2023-09-11,881.63,deposit,atm,False
TXN00024830,ACC001729,BR010,PRD007,2025-04-03,127.53,deposit,mobile,False
TXN00024831,ACC000588,BR010,PRD003,2025-01-05,4.42,transfer,mobile,False
TXN00024832,ACC003082,BR002,PRD003,2023-04-10,140.26,payment,mobile,False
TXN00024833,ACC002025,BR007,PRD007,2025-08-25,367.73,payment,online,False
TXN00024834,ACC002739,BR008,PRD004,2023-10-03,266.55,deposit,atm,False
TXN00024835,ACC000966,BR013,PRD006,2025-05-31,217.26,deposit,branch,False
TXN00024836,ACC000311,BR004,PRD001,2023-06-28,27.04,deposit,mobile,False
TXN00024837,ACC000700,BR001,PRD007,2025-09-16,192.99,withdrawal,mobile,False
TXN00024838,ACC001978,BR002,PRD001,2024-05-19,-261.67,withdrawal,online,False
TXN00024839,ACC000059,BR001,PRD006,2024-10-18,152.93,deposit,branch,False
TXN00024840,ACC003140,BR010,PRD005,2025-04-18,401.87,withdrawal,branch,False
TXN00024841,ACC003196,BR007,PRD001,2024-03-26,58.38,transfer,atm,False
TXN00024842,ACC002767,BR003,PRD004,2023-10-11,49.91,transfer,branch,False
TXN00024843,ACC000901,BR015,PRD005,2023-07-19,366.64,withdrawal,atm,False
TXN00024844,ACC000316,BR014,PRD006,2023-03-22,176.74,withdrawal,mobile,False
TXN00024845,ACC003065,BR006,PRD006,2024-05-16,0.26,payment,branch,False
TXN00024846,ACC002788,BR005,PRD005,2024-08-31,-78.41,withdrawal,atm,False
TXN00024847,ACC000758,BR010,PRD004,2023-05-17,351.16,payment,online,False
TXN00024848,ACC001531,BR012,PRD004,2025-10-16,4.99,transfer,online,False
TXN00024849,ACC001497,BR010,PRD001,2024-01-25,0.59,payment,branch,False
TXN00024850,ACC000006,BR015,PRD006,2025-10-18,59.45,withdrawal,branch,False
TXN00024851,ACC002640,BR001,PRD001,2024-10-14,441.61,transfer,branch,False
TXN00024852,ACC003156,BR009,PRD003,2024-05-31,-417.14,transfer,online,False
TXN00024853,ACC000383,BR004,PRD005,2024-02-16,131.65,withdrawal,atm,False
TXN00024854,ACC000398,BR002,PRD004,2023-02-21,145.03,deposit,atm,False
TXN00024855,ACC000874,BR008,PRD008,2025-03-10,72.63,deposit,online,False
TXN00024856,ACC001949,BR014,PRD004,2025-09-03,50.29,transfer,branch,False
TXN00024857,ACC003101,BR011,PRD008,2023-04-01,-303.95,deposit,atm,False
TXN00024858,ACC001614,BR009,PRD007,2023-10-08,20.23,withdrawal,branch,False
TXN00024859,ACC001550,BR005,PRD008,2023-05-31,120.27,payment,mobile,False
TXN00024860,ACC002559,BR013,PRD008,2024-12-05,181.12,transfer,online,False
TXN00024861,ACC001650,BR015,PRD008,2025-02-21,19.7,transfer,branch,False
TXN00024862,ACC001785,BR007,PRD008,2024-11-19,131.97,transfer,mobile,False
TXN00024863,ACC002580,BR006,PRD001,2025-01-23,155.09,transfer,atm,False
TXN00024864,ACC000101,BR010,PRD003,2025-12-10,244.21,withdrawal,atm,False
TXN00024865,ACC000611,BR007,PRD001,2025-03-10,48.18,transfer,branch,False
TXN00024866,ACC000873,BR008,PRD006,2025-02-08,-62.49,payment,atm,False
TXN00024867,ACC000045,BR010,PRD002,2023-04-24,-151.71,transfer,branch,False
TXN00024868,ACC000783,BR015,PRD006,2025-10-22,-734.76,deposit,online,False
TXN00024869,ACC001575,BR010,PRD007,2024-05-13,44.15,withdrawal,atm,False
TXN00024870,ACC002119,BR012,PRD007,2025-09-20,767.13,withdrawal,mobile,False
TXN00024871,ACC002306,BR015,PRD008,2023-02-04,-225.53,transfer,atm,False
TXN00024872,ACC000299,BR015,PRD006,2025-02-24,314.85,deposit,branch,False
TXN00024873,ACC001110,BR014,PRD006,2023-02-19,16.9,payment,mobile,False
TXN00024874,ACC000480,BR002,PRD001,2024-09-10,-64.31,withdrawal,branch,False
TXN00024875,ACC002332,BR012,PRD007,2024-04-26,10.7,transfer,branch,False
TXN00024876,ACC001852,BR010,PRD004,2025-08-15,83.61,deposit,mobile,False
TXN00024877,ACC000517,BR001,PRD003,2023-08-21,716.16,transfer,branch,False
TXN00024878,ACC001096,BR010,PRD002,2025-04-30,20.02,withdrawal,atm,False
TXN00024879,ACC000606,BR010,PRD004,2023-06-07,148.75,deposit,online,False
TXN00024880,ACC002311,BR015,PRD003,2023-06-21,-1.1,deposit,online,False
TXN00024881,ACC002424,BR003,PRD005,2025-11-03,-224.49,withdrawal,mobile,False
TXN00024882,ACC001331,BR015,PRD008,2024-02-10,39.54,payment,atm,False
TXN00024883,ACC000007,BR008,PRD005,2024-11-19,-24.98,withdrawal,atm,False
TXN00024884,ACC000138,BR001,PRD003,2023-07-15,-73.98,transfer,mobile,False
TXN00024885,ACC001384,BR003,PRD008,2023-09-02,265.36,payment,branch,False
TXN00024886,ACC001810,BR014,PRD006,2023-02-02,-20.29,transfer,mobile,False
TXN00024887,ACC002948,BR001,PRD007,2024-03-12,-47.01,deposit,branch,False
TXN00024888,ACC002006,BR013,PRD004,2024-03-21,1.53,deposit,mobile,False
TXN00024889,ACC002643,BR010,PRD003,2024-07-27,621.91,deposit,atm,False
TXN00024890,ACC002913,BR014,PRD001,2023-05-12,161.43,payment,atm,False
TXN00024891,ACC001704,BR015,PRD008,2025-02-20,-229.07,withdrawal,mobile,False
TXN00024892,ACC000969,BR015,PRD008,2024-07-09,-189.68,payment,mobile,False
TXN00024893,ACC000357,BR007,PRD005,2023-01-03,28.06,payment,branch,False
TXN00024894,ACC000032,BR008,PRD005,2024-04-19,162.67,payment,atm,False
TXN00024895,ACC002772,BR004,PRD007,2025-01-10,25.36,payment,branch,False
TXN00024896,ACC001755,BR009,PRD003,2024-07-31,92.32,payment,online,False
TXN00024897,ACC002203,BR002,PRD008,2025-12-14,-151.48,deposit,atm,False
TXN00024898,ACC002082,BR004,PRD008,2023-04-12,147.32,deposit,atm,False
TXN00024899,ACC002253,BR015,PRD006,2024-12-02,-22.82,deposit,online,False
TXN00024900,ACC000955,BR007,PRD003,2024-04-13,6.31,transfer,mobile,False
TXN00024901,ACC001109,BR004,PRD007,2023-06-03,288.12,transfer,online,False
TXN00024902,ACC002611,BR003,PRD005,2023-05-03,232.98,withdrawal,branch,False
TXN00024903,ACC002035,BR004,PRD002,2023-07-02,15.36,payment,online,False
TXN00024904,ACC002377,BR010,PRD008,2024-01-15,24.53,deposit,atm,False
TXN00024905,ACC002960,BR007,PRD006,2025-12-14,401.59,deposit,online,False
TXN00024906,ACC000720,BR004,PRD004,2025-03-14,263.86,payment,branch,False
TXN00024907,ACC001427,BR003,PRD005,2023-11-06,1001.22,payment,mobile,False
TXN00024908,ACC002151,BR015,PRD006,2025-01-01,52.74,payment,branch,False
TXN00024909,ACC001581,BR015,PRD008,2023-01-21,120.43,payment,mobile,False
TXN00024910,ACC000428,BR010,PRD007,2023-08-15,-48.56,payment,atm,False
