application_id,customer_id,branch_id,product_id,app_date,loan_amount,approved,defaulted,interest_rate
LOAN000664,CUST00275,BR003,PRD007,2023-04-26,307620.05,True,False,3.67
LOAN000665,CUST01161,BR006,PRD007,2025-06-05,215026.16,False,False,5.87
LOAN000666,CUST00785,BR012,PRD006,2025-03-06,243901.57,False,False,5.11
LOAN000667,CUST01253,BR012,PRD006,2025-03-09,27471.26,True,False,6.41
LOAN000668,CUST00734,BR003,PRD005,2023-12-24,134387.19,True,False,9.95
LOAN000669,CUST01962,BR010,PRD008,2025-07-12,214597.89,False,False,6.12
LOAN000670,CUST01335,BR008,PRD005,2023-01-20,257552.87,True,False,4.14
LOAN000671,CUST01989,BR009,PRD008,2025-05-04,298733.97,False,False,4.83
LOAN000672,CUST00680,BR014,PRD006,2025-09-06,127305.32,True,False,6.04
LOAN000673,CUST01780,BR011,PRD006,2023-11-27,210701.66,True,False,12.08
LOAN000674,CUST01178,BR004,PRD007,2025-10-29,147447.34,True,False,6.03
LOAN000675,CUST00470,BR001,PRD005,2024-01-02,77623.29,False,False,7.03
LOAN000676,CUST00311,BR001,PRD006,2025-09-21,83554.42,True,False,4.74
LOAN000677,CUST00934,BR009,PRD007,2023-11-13,386096.66,False,False,3.97
LOAN000678,CUST00269,BR002,PRD006,2025-01-16,320449.65,True,False,5.32
LOAN000679,CUST00260,BR009,PRD008,2025-06-14,7248.33,True,False,10.66
LOAN000680,CUST01832,BR011,PRD008,2023-05-05,316623.91,True,False,6.51
LOAN000681,CUST01035,BR012,PRD006,2024-07-18,37540.98,True,False,6.75
LOAN000682,CUST01882,BR006,PRD005,2025-11-05,83234.76,True,False,11.89
LOAN000683,CUST01476,BR007,PRD005,2023-12-31,239271.15,True,True,12.17
LOAN000684,CUST01016,BR007,PRD008,2025-01-21,159388.73,False,False,8.51
LOAN000685,CUST01969,BR001,PRD005,2023-03-19,87175.3,False,False,10.78
LOAN000686,CUST01979,BR015,PRD005,2023-03-25,20412.94,False,False,9.76
LOAN000687,CUST01749,BR012,PRD008,2024-07-20,177463.72,True,False,8.71
LOAN000688,CUST00825,BR001,PRD005,2023-02-20,267332.09,True,False,9.9
LOAN000689,CUST00489,BR012,PRD005,2023-08-03,93509.47,True,False,8.28
LOAN000690,CUST01708,BR009,PRD008,2025-07-26,193262.82,True,True,6.04
LOAN000691,CUST00066,BR003,PRD005,2025-08-24,224086.06,False,False,12.07
LOAN000692,CUST01877,BR008,PRD007,2024-06-15,427100.46,True,False,6.01
LOAN000693,CUST01820,BR010,PRD005,2023-02-10,398124.81,True,False,11.39
LOAN000694,CUST00427,BR008,PRD005,2025-04-08,113813.92,False,False,8.89
LOAN000695,CUST00076,BR005,PRD005,2023-03-14,391731.22,True,False,8.13
LOAN000696,CUST00640,BR001,PRD008,2024-02-12,167656.72,True,False,9.36
LOAN000697,CUST00538,BR009,PRD006,2025-05-16,79246.43,True,False,4.96
LOAN000698,CUST01396,BR013,PRD007,2025-03-29,375025.47,True,False,3.88
LOAN000699,CUST00213,BR003,PRD006,2025-12-19,362026.23,True,False,6.11
LOAN000700,CUST00253,BR010,PRD006,2025-06-20,218438.88,False,False,8.39
LOAN000701,CUST00849,BR002,PRD006,2025-05-05,345647.03,False,False,11.45
LOAN000702,CUST01465,BR006,PRD008,2025-09-20,362292.41,False,False,8.65
LOAN000703,CUST00869,BR002,PRD006,2024-06-29,157910.12,True,False,8.24
LOAN000704,CUST01751,BR009,PRD007,2023-06-14,15449.71,True,False,5.7
LOAN000705,CUST01602,BR009,PRD006,2023-03-18,166037.6,False,False,6.38
LOAN000706,CUST01334,BR007,PRD008,2024-06-16,44625.83,True,False,3.96
LOAN000707,CUST00325,BR001,PRD007,2024-08-02,190480.22,True,False,4.17
LOAN000708,CUST01616,BR004,PRD005,2025-12-29,130221.21,False,False,7.77
LOAN000709,CUST00371,BR013,PRD008,2025-06-03,96062.65,True,False,4.22
LOAN000710,CUST01952,BR002,PRD006,2025-02-13,195595.71,True,False,7.54
LOAN000711,CUST01183,BR008,PRD007,2023-05-09,412195.2,True,False,4.65
LOAN000712,CUST00583,BR003,PRD007,2023-04-12,277517.93,True,False,6.38
LOAN000713,CUST00901,BR009,PRD005,2023-02-15,57371.83,True,False,7.04
LOAN000714,CUST00791,BR010,PRD008,2025-02-17,193716.04,True,False,6.77
LOAN000715,CUST00835,BR008,PRD006,2023-11-09,345048.27,False,False,11.05
LOAN000716,CUST01373,BR008,PRD006,2024-05-31,68631.83,True,False,5.01
LOAN000717,CUST01285,BR004,PRD005,2024-12-25,190705.48,True,False,6.38
LOAN000718,CUST01088,BR013,PRD005,2023-09-12,369168.98,False,False,12.47
LOAN000719,CUST00872,BR009,PRD008,2024-02-21,83137.45,True,False,10.36
LOAN000720,CUST01779,BR011,PRD005,2025-06-02,274046.57,False,False,9.3
LOAN000721,CUST01824,BR004,PRD005,2025-11-26,120469.78,False,False,4.37
LOAN000722,CUST00856,BR012,PRD006,2024-12-28,245378.74,False,False,9.02
LOAN000723,CUST01543,BR010,PRD007,2024-10-07,433445.93,True,False,9.58
LOAN000724,CUST00736,BR007,PRD007,2023-12-21,200770.57,True,False,12.45
LOAN000725,CUST01415,BR001,PRD007,2025-11-29,169211.06,True,False,4.96
LOAN000726,CUST01696,BR013,PRD008,2025-09-24,278855.06,True,False,5.9
LOAN000727,CUST01892,BR013,PRD008,2025-06-27,415147.77,True,True,7.35
LOAN000728,CUST01628,BR006,PRD007,2025-04-07,69028.12,True,False,4.77
LOAN000729,CUST01075,BR010,PRD006,2023-10-26,293038.45,False,False,6.79
LOAN000730,CUST00544,BR015,PRD006,2023-12-23,164948.6,True,False,9.01
LOAN000731,CUST00384,BR011,PRD007,2024-07-27,101237.32,False,False,4.81
LOAN000732,CUST00532,BR001,PRD007,2023-02-04,296453.6,False,False,3.55
LOAN000733,CUST00203,BR008,PRD007,2024-10-29,408499.51,True,False,5.15
LOAN000734,CUST01058,BR012,PRD006,2024-08-18,202639.51,False,False,5.4
LOAN000735,CUST00238,BR003,PRD007,2024-08-10,99762.41,True,False,11.02
LOAN000736,CUST00843,BR007,PRD007,2023-12-25,264095.01,False,False,6.3
LOAN000737,CUST00409,BR008,PRD008,2024-05-08,114492.23,False,False,5.42
LOAN000738,CUST00738,BR003,PRD007,2025-10-24,250392.86,True,False,10.08
LOAN000739,CUST00886,BR007,PRD007,2024-05-16,115580.27,False,False,6.49
LOAN000740,CUST00194,BR001,PRD007,2024-03-07,324723.79,True,False,10.14
LOAN000741,CUST01239,BR006,PRD005,2023-07-27,94880.77,False,False,6.94
LOAN000742,CUST01014,BR011,PRD007,2024-12-03,391741.06,True,True,10.16
LOAN000743,CUST01186,BR014,PRD007,2025-02-22,74797.91,True,False,6.97
LOAN000744,CUST01391,BR011,PRD007,2024-08-20,438035.61,True,False,8.23
LOAN000745,CUST00022,BR010,PRD005,2025-08-10,324267.08,True,False,4.33
LOAN000746,CUST01006,BR010,PRD007,2025-03-12,374964.46,True,False,8.94
LOAN000747,CUST01073,BR010,PRD007,2023-01-20,80668.99,True,False,6.92
LOAN000748,CUST00581,BR013,PRD007,2023-08-23,39196.36,True,False,10.49
LOAN000749,CUST01615,BR002,PRD007,2023-10-16,335705.79,False,False,7.91
LOAN000750,CUST00358,BR005,PRD008,2025-05-09,204503.35,True,False,7.67
LOAN000751,CUST00114,BR014,PRD006,2025-11-01,18785.12,True,False,6.81
LOAN000752,CUST01034,BR013,PRD006,2023-09-08,59569.78,True,False,5.16
LOAN000753,CUST01079,BR002,PRD007,2025-03-22,433028.29,True,True,5.86
LOAN000754,CUST01713,BR009,PRD005,2024-01-01,218663.99,True,False,11.49
LOAN000755,CUST01214,BR011,PRD006,2024-07-09,187244.14,True,False,8.26
LOAN000756,CUST01437,BR012,PRD006,2025-12-27,77616.9,True,False,6.07
LOAN000757,CUST01835,BR015,PRD005,2023-01-30,228739.14,True,False,6.78
LOAN000758,CUST00056,BR015,PRD006,2023-06-02,19138.55,True,False,7.11
LOAN000759,CUST00581,BR002,PRD007,2024-02-22,367167.38,True,False,4.54
LOAN000760,CUST00623,BR001,PRD006,2024-04-13,10391.66,True,True,4.57
LOAN000761,CUST00978,BR009,PRD005,2025-10-01,309717.85,False,False,10.65
LOAN000762,CUST01403,BR001,PRD006,2023-03-02,23829.5,True,True,11.49
LOAN000763,CUST01289,BR011,PRD008,2023-06-02,283041.76,True,False,8.16
LOAN000764,CUST01461,BR008,PRD005,2023-11-21,115609.17,False,False,6.85
LOAN000765,CUST01396,BR008,PRD007,2025-08-12,426244.03,True,False,11.7
LOAN000766,CUST00300,BR001,PRD006,2025-10-25,282208.12,True,False,8.71
LOAN000767,CUST00265,BR014,PRD005,2023-11-11,96324.01,True,False,12.08
LOAN000768,CUST00504,BR006,PRD006,2024-02-10,340415.49,True,True,6.94
LOAN000769,CUST00550,BR003,PRD006,2023-02-07,367492.52,True,False,5.41
LOAN000770,CUST01612,BR005,PRD007,2023-11-16,97526.44,True,False,10.62
LOAN000771,CUST00845,BR006,PRD008,2023-06-02,252569.98,False,False,8.5
LOAN000772,CUST00872,BR001,PRD008,2023-08-23,259004.53,False,False,4.63
LOAN000773,CUST00085,BR002,PRD008,2024-06-21,158602.47,False,False,8.66
LOAN000774,CUST01286,BR008,PRD006,2024-06-26,112919.62,True,False,8.04
LOAN000775,CUST01226,BR012,PRD007,2025-07-10,251551.79,True,False,11.99
LOAN000776,CUST01424,BR001,PRD005,2025-10-27,112107.56,False,False,7.45
LOAN000777,CUST01163,BR014,PRD005,2024-11-02,441717.02,True,False,5.18
LOAN000778,CUST00837,BR014,PRD008,2024-05-25,351448.73,True,False,5.09
LOAN000779,CUST01504,BR011,PRD006,2025-06-24,382820.86,True,False,7.89
LOAN000780,CUST00960,BR003,PRD005,2023-06-06,437528.35,False,False,5.03
LOAN000781,CUST00458,BR008,PRD007,2025-07-25,310191.0,True,True,9.76
LOAN000782,CUST00620,BR001,PRD008,2024-08-07,324056.2,True,False,4.41
LOAN000783,CUST00059,BR008,PRD007,2023-11-09,131275.32,True,False,6.54
LOAN000784,CUST00481,BR002,PRD006,2025-08-31,147280.85,True,False,9.58
LOAN000785,CUST01423,BR005,PRD006,2024-10-22,26563.69,True,False,10.07
LOAN000786,CUST00940,BR013,PRD006,2024-11-02,237909.8,True,False,5.06
LOAN000787,CUST01498,BR001,PRD006,2023-11-27,103301.17,True,False,4.38
LOAN000788,CUST00378,BR006,PRD008,2023-10-05,207658.37,True,False,8.85
LOAN000789,CUST00688,BR009,PRD008,2025-11-21,262275.48,True,False,12.16
LOAN000790,CUST01538,BR006,PRD007,2024-07-31,134592.78,False,False,10.36
LOAN000791,CUST00287,BR011,PRD008,2024-06-25,325938.74,True,False,4.05
LOAN000792,CUST01429,BR009,PRD006,2023-11-28,418642.27,False,False,11.88
LOAN000793,CUST00194,BR014,PRD007,2023-03-21,179558.16,False,False,7.26
LOAN000794,CUST00013,BR005,PRD008,2023-03-07,369179.42,True,True,7.96
LOAN000795,CUST01505,BR008,PRD007,2024-10-02,360041.91,True,False,3.83
LOAN000796,CUST01007,BR008,PRD005,2023-09-03,114121.23,True,False,4.32
LOAN000797,CUST00684,BR004,PRD007,2023-05-29,205480.73,True,False,11.19
LOAN000798,CUST01083,BR002,PRD007,2023-03-19,257264.91,True,False,8.18
LOAN000799,CUST01934,BR011,PRD008,2025-04-14,166015.89,True,False,4.07
LOAN000800,CUST01177,BR004,PRD006,2025-09-22,345351.53,True,False,8.64
LOAN000801,CUST00478,BR007,PRD006,2024-11-26,419072.55,False,False,7.39
LOAN000802,CUST00603,BR004,PRD005,2024-09-08,181871.84,True,False,12.27
LOAN000803,CUST01180,BR010,PRD006,2024-02-28,65238.56,True,False,5.77
LOAN000804,CUST01890,BR008,PRD006,2025-05-20,220697.57,True,False,8.21
LOAN000805,CUST00314,BR008,PRD005,2025-09-19,247825.05,True,False,5.41
LOAN000806,CUST00755,BR011,PRD008,2025-07-06,417227.93,False,False,9.83
LOAN000807,CUST00678,BR008,PRD005,2024-04-05,117781.05,False,False,6.15
LOAN000808,CUST00499,BR002,PRD008,2023-02-09,396400.59,True,False,6.92
LOAN000809,CUST00879,BR002,PRD005,2024-09-10,251250.79,True,False,4.58
LOAN000810,CUST00738,BR006,PRD005,2024-12-16,114776.29,True,False,7.25
LOAN000811,CUST00768,BR003,PRD008,2023-02-02,295949.55,True,False,6.02
LOAN000812,CUST00073,BR006,PRD006,2023-10-22,427941.16,False,False,5.48
LOAN000813,CUST00055,BR006,PRD008,2023-09-02,350950.29,True,True,6.78
LOAN000814,CUST00375,BR004,PRD008,2023-08-22,375363.59,True,False,11.81
LOAN000815,CUST01334,BR013,PRD006,2024-02-22,85782.97,False,False,7.92
LOAN000816,CUST00206,BR001,PRD008,2025-11-13,71155.91,True,False,9.85
LOAN000817,CUST00740,BR003,PRD007,2025-12-17,374842.66,True,False,7.01
LOAN000818,CUST00886,BR006,PRD005,2025-04-19,179744.4,False,False,5.33
LOAN000819,CUST01070,BR013,PRD005,2023-03-10,139327.53,False,False,6.42
LOAN000820,CUST01949,BR002,PRD007,2023-07-22,71697.28,True,False,6.29
LOAN000821,CUST00359,BR014,PRD008,2025-03-31,408451.09,True,False,6.43
LOAN000822,CUST01545,BR008,PRD006,2024-01-07,124947.86,False,False,6.96
LOAN000823,CUST01494,BR009,PRD006,2024-11-27,432202.32,False,False,10.38
LOAN000824,CUST00344,BR012,PRD007,2024-08-17,92378.77,True,False,10.27
LOAN000825,CUST00533,BR014,PRD005,2024-12-13,345273.21,False,False,12.05
LOAN000826,CUST00703,BR007,PRD006,2025-04-10,401210.61,True,False,4.36
LOAN000827,CUST01303,BR011,PRD008,2023-08-06,205650.29,True,False,9.83
LOAN000828,CUST00361,BR008,PRD005,2024-08-13,438069.22,True,False,4.27
LOAN000829,CUST00719,BR014,PRD005,2025-03-01,166968.27,False,False,7.93
LOAN000830,CUST00621,BR005,PRD008,2025-09-21,187133.4,False,False,7.6
LOAN000831,CUST01499,BR015,PRD007,2025-08-29,167357.76,True,False,12.24
LOAN000832,CUST01737,BR001,PRD005,2025-08-06,361853.66,False,False,10.13
LOAN000833,CUST00782,BR012,PRD008,2025-02-22,185994.21,False,False,11.43
LOAN000834,CUST01350,BR007,PRD008,2023-02-17,43816.0,True,False,4.79
LOAN000835,CUST00225,BR006,PRD005,2024-06-23,429417.92,True,False,8.6
LOAN000836,CUST00394,BR015,PRD006,2024-07-17,73437.08,True,False,12.04
LOAN000837,CUST01624,BR003,PRD006,2023-08-11,438729.79,False,False,11.43
LOAN000838,CUST00015,BR007,PRD006,2025-12-22,108873.92,True,False,6.01
LOAN000839,CUST00242,BR005,PRD006,2024-09-28,184323.84,True,False,8.71
LOAN000840,CUST00261,BR012,PRD008,2024-01-09,446497.27,False,False,12.11
LOAN000841,CUST01503,BR012,PRD006,2023-04-19,414670.3,True,False,4.3
LOAN000842,CUST01105,BR004,PRD006,2023-07-13,341210.52,True,False,11.39
LOAN000843,CUST01659,BR006,PRD008,2025-03-13,151309.23,True,False,5.48
LOAN000844,CUST00381,BR012,PRD005,2023-12-22,337301.79,False,False,4.32
LOAN000845,CUST01548,BR001,PRD008,2025-08-17,423504.47,True,False,4.9
LOAN000846,CUST01011,BR005,PRD006,2023-05-04,206976.96,False,False,12.35
LOAN000847,CUST02000,BR001,PRD007,2024-01-27,444722.66,True,False,10.48
LOAN000848,CUST01517,BR005,PRD006,2024-08-08,377956.44,True,False,12.2
LOAN000849,CUST01130,BR001,PRD006,2023-03-23,417488.42,False,False,9.1
LOAN000850,CUST01374,BR010,PRD005,2024-07-24,331108.41,False,False,8.84
LOAN000851,CUST01026,BR013,PRD005,2024-05-29,228909.88,True,False,11.43
LOAN000852,CUST01364,BR007,PRD005,2023-09-24,332635.25,True,False,11.24
LOAN000853,CUST00296,BR003,PRD007,2024-02-10,44968.11,True,False,8.69
LOAN000854,CUST00834,BR015,PRD005,2025-09-02,149623.54,False,False,8.12
LOAN000855,CUST00381,BR004,PRD006,2025-07-14,276608.52,True,False,11.11
LOAN000856,CUST01760,BR011,PRD005,2025-09-25,16281.22,False,False,4.98
LOAN000857,CUST01065,BR001,PRD005,2024-03-26,414807.69,False,False,12.21
LOAN000858,CUST00612,BR012,PRD008,2024-03-12,26829.36,True,False,6.49
LOAN000859,CUST01988,BR005,PRD005,2023-03-02,6359.03,True,False,10.32
LOAN000860,CUST00481,BR011,PRD007,2023-09-09,307509.2,True,False,8.58
LOAN000861,CUST00396,BR013,PRD007,2024-08-23,311864.21,True,False,8.34
LOAN000862,CUST01392,BR005,PRD006,2025-06-18,109000.85,True,False,10.29
LOAN000863,CUST00244,BR005,PRD007,2025-04-26,352908.44,True,False,11.19
LOAN000864,CUST00953,BR003,PRD006,2024-02-21,429426.35,False,False,10.23
LOAN000865,CUST00996,BR004,PRD005,2025-12-21,26438.31,True,False,3.69
LOAN000866,CUST00737,BR006,PRD008,2023-01-10,333462.06,False,False,4.0
LOAN000867,CUST00954,BR015,PRD008,2023-07-18,143543.18,False,False,4.73
LOAN000868,CUST00488,BR002,PRD006,2024-12-27,436067.16,False,False,6.35
LOAN000869,CUST00210,BR010,PRD008,2024-06-18,26705.81,False,False,12.05
LOAN000870,CUST00996,BR007,PRD007,2025-05-22,274717.48,True,False,3.82
LOAN000871,CUST00207,BR012,PRD006,2023-07-26,375345.75,True,False,4.87
LOAN000872,CUST00840,BR007,PRD007,2023-12-15,361491.45,True,False,8.92
LOAN000873,CUST01993,BR015,PRD007,2023-10-22,81347.62,True,False,10.27
LOAN000874,CUST01136,BR012,PRD007,2024-08-29,205618.23,False,False,9.24
LOAN000875,CUST00022,BR015,PRD005,2023-02-04,391542.35,True,False,5.84
LOAN000876,CUST00032,BR002,PRD008,2025-03-09,165955.16,True,False,12.48
LOAN000877,CUST00043,BR009,PRD005,2025-07-08,229635.28,False,False,8.53
LOAN000878,CUST00145,BR015,PRD008,2023-07-17,129876.47,True,False,7.24
LOAN000879,CUST01177,BR010,PRD006,2023-05-21,226695.18,True,False,5.83
LOAN000880,CUST01913,BR001,PRD006,2025-12-16,108689.19,True,False,8.9
LOAN000881,CUST01663,BR004,PRD007,2025-10-12,84275.85,False,False,8.48
LOAN000882,CUST00939,BR002,PRD005,2024-04-19,318383.88,True,False,5.28
LOAN000883,CUST00765,BR011,PRD006,2025-12-15,336153.37,True,False,6.74
LOAN000884,CUST01727,BR007,PRD008,2024-04-08,446642.03,True,False,12.31
LOAN000885,CUST01686,BR001,PRD005,2025-07-18,359770.4,True,False,6.58
LOAN000886,CUST00323,BR005,PRD007,2023-12-06,421870.14,True,False,12.49
LOAN000887,CUST00141,BR011,PRD007,2024-02-26,209100.8,True,False,9.03
LOAN000888,CUST00402,BR014,PRD008,2023-12-24,4682.18,True,False,3.89
LOAN000889,CUST01127,BR015,PRD005,2023-01-07,226267.82,True,True,8.98
LOAN000890,CUST01022,BR008,PRD007,2023-02-28,141952.07,True,False,4.39
LOAN000891,CUST01498,BR006,PRD006,2024-05-18,352457.92,False,False,7.27
LOAN000892,CUST00418,BR008,PRD005,2025-11-08,292684.08,True,False,9.35
LOAN000893,CUST00864,BR007,PRD006,2025-07-03,246983.73,True,False,5.11
LOAN000894,CUST01943,BR004,PRD005,2023-04-02,278004.44,True,False,6.4
LOAN000895,CUST00428,BR005,PRD005,2024-08-19,368968.09,True,False,5.24
LOAN000896,CUST00462,BR007,PRD007,2025-02-23,132434.49,True,False,7.46
LOAN000897,CUST00120,BR010,PRD008,2025-02-13,333525.88,True,False,9.99
LOAN000898,CUST01145,BR012,PRD005,2024-02-14,153025.26,True,False,8.1
LOAN000899,CUST01308,BR005,PRD005,2025-03-31,106937.1,True,False,10.43
LOAN000900,CUST01059,BR008,PRD007,2025-04-18,90126.03,True,False,10.87
LOAN000901,CUST00639,BR012,PRD008,2024-10-22,421715.12,True,False,12.42
LOAN000902,CUST00668,BR015,PRD008,2024-01-10,385919.05,True,False,5.5
LOAN000903,CUST00393,BR001,PRD005,2023-11-27,188598.11,True,False,4.3
LOAN000904,CUST01315,BR012,PRD005,2025-11-28,75719.01,True,False,3.95
LOAN000905,CUST00449,BR013,PRD008,2025-07-16,289207.38,True,True,8.3
LOAN000906,CUST01252,BR011,PRD008,2024-03-03,412821.74,True,False,7.67
LOAN000907,CUST00698,BR008,PRD005,2024-04-14,289753.4,True,False,7.11
LOAN000908,CUST01523,BR015,PRD006,2023-01-10,373596.75,True,False,11.84
LOAN000909,CUST01595,BR012,PRD008,2023-09-24,195415.82,True,False,4.24
LOAN000910,CUST00974,BR010,PRD008,2024-10-25,75264.05,True,False,9.98
LOAN000911,CUST01837,BR015,PRD008,2025-01-10,147719.82,True,False,10.57
LOAN000912,CUST00002,BR001,PRD006,2023-02-12,337892.29,True,False,9.75
LOAN000913,CUST01500,BR015,PRD008,2024-12-09,366769.16,True,False,10.31
LOAN000914,CUST00858,BR003,PRD008,2024-03-04,285399.38,False,False,3.54
LOAN000915,CUST01450,BR015,PRD006,2023-03-26,233023.39,True,False,8.86
LOAN000916,CUST01494,BR008,PRD006,2025-05-30,432369.36,True,False,9.35
LOAN000917,CUST01028,BR008,PRD007,2024-09-22,259812.24,True,True,8.37
LOAN000918,CUST00284,BR009,PRD008,2024-01-23,48275.26,True,False,7.35
LOAN000919,CUST01142,BR004,PRD006,2025-10-16,62191.35,True,False,3.97
LOAN000920,CUST00529,BR002,PRD006,2025-06-12,149602.2,True,False,9.31
LOAN000921,CUST00237,BR011,PRD007,2023-01-07,390325.21,False,False,10.79
LOAN000922,CUST01541,BR008,PRD006,2023-11-08,134021.05,True,False,3.91
LOAN000923,CUST01969,BR013,PRD007,2024-02-23,182399.82,False,False,6.33
LOAN000924,CUST01483,BR010,PRD008,2023-08-19,168326.51,True,False,8.53
LOAN000925,CUST00705,BR005,PRD007,2024-05-08,15625.26,True,False,6.84
LOAN000926,CUST01111,BR008,PRD008,2024-01-26,252267.72,True,False,7.38
LOAN000927,CUST00056,BR002,PRD007,2023-02-26,300918.57,True,False,5.18
LOAN000928,CUST00561,BR009,PRD006,2024-07-01,70914.99,True,False,6.27
LOAN000929,CUST01460,BR014,PRD006,2024-03-25,47574.7,True,False,5.63
LOAN000930,CUST01789,BR007,PRD007,2025-05-02,40933.2,False,False,7.12
LOAN000931,CUST00343,BR015,PRD006,2024-03-28,320732.32,False,False,6.08
LOAN000932,CUST00471,BR014,PRD007,2023-12-29,3671.45,True,False,8.51
LOAN000933,CUST01259,BR005,PRD008,2023-02-02,311989.81,True,False,7.02
LOAN000934,CUST00416,BR010,PRD005,2025-07-12,135055.96,True,False,7.92
LOAN000935,CUST00344,BR007,PRD008,2023-01-04,47355.37,True,False,9.3
LOAN000936,CUST01661,BR007,PRD008,2023-04-04,330517.12,True,False,9.84
LOAN000937,CUST00205,BR011,PRD006,2023-11-25,149242.79,True,False,11.08
LOAN000938,CUST00678,BR005,PRD006,2023-05-09,426188.25,False,False,6.17
LOAN000939,CUST01993,BR001,PRD005,2024-06-23,119698.2,False,False,9.84
LOAN000940,CUST00289,BR003,PRD006,2024-05-12,319310.32,True,False,8.09
LOAN000941,CUST01306,BR010,PRD005,2025-05-30,415647.36,True,False,4.82
LOAN000942,CUST01077,BR008,PRD007,2023-04-16,215860.46,True,False,3.82
LOAN000943,CUST01935,BR006,PRD008,2023-02-27,25589.86,True,False,3.98
LOAN000944,CUST01061,BR013,PRD005,2024-03-08,222321.1,False,False,8.8
LOAN000945,CUST01563,BR010,PRD005,2025-10-06,3562.4,True,True,9.19
LOAN000946,CUST01638,BR013,PRD005,2025-06-12,221385.94,True,False,5.51
LOAN000947,CUST00464,BR004,PRD006,2023-11-20,8764.85,False,False,4.9
LOAN000948,CUST01829,BR015,PRD006,2025-02-04,270948.84,False,False,9.43
LOAN000949,CUST02000,BR015,PRD005,2024-02-17,291883.42,False,False,4.88
LOAN000950,CUST00430,BR002,PRD008,2023-09-16,410224.01,True,False,7.2
LOAN000951,CUST01615,BR002,PRD008,2023-07-18,346067.33,True,False,5.0
LOAN000952,CUST00299,BR014,PRD006,2024-02-18,212814.78,True,False,8.19
LOAN000953,CUST01238,BR008,PRD005,2024-07-16,347119.15,True,False,9.09
LOAN000954,CUST01266,BR008,PRD008,2025-05-07,180887.52,True,False,6.04
LOAN000955,CUST01456,BR010,PRD005,2025-05-08,437884.62,True,False,6.06
LOAN000956,CUST00135,BR002,PRD006,2023-04-10,60004.32,True,False,6.2
LOAN000957,CUST00525,BR015,PRD007,2023-06-05,148467.51,True,False,4.65
LOAN000958,CUST00093,BR010,PRD008,2023-03-25,319249.01,True,False,9.07
LOAN000959,CUST01883,BR013,PRD008,2024-01-26,143843.73,True,False,12.44
LOAN000960,CUST00127,BR007,PRD005,2024-08-04,295444.96,True,False,9.83
LOAN000961,CUST01478,BR007,PRD006,2023-12-15,251617.83,True,False,8.46
LOAN000962,CUST01078,BR001,PRD005,2024-10-22,10969.98,True,False,10.44
LOAN000963,CUST00181,BR004,PRD008,2024-06-24,410011.86,True,False,4.6
LOAN000964,CUST00900,BR006,PRD008,2023-01-30,358442.45,True,False,8.31
LOAN000965,CUST00158,BR012,PRD005,2023-02-22,129818.5,True,False,11.79
LOAN000966,CUST00923,BR013,PRD006,2023-12-15,9782.16,True,False,5.97
LOAN000967,CUST01545,BR012,PRD008,2025-03-07,399039.92,False,False,7.83
LOAN000968,CUST01948,BR009,PRD005,2024-07-12,270316.97,False,False,10.25
LOAN000969,CUST00862,BR001,PRD007,2024-06-15,68292.18,True,False,5.44
LOAN000970,CUST01374,BR001,PRD008,2025-12-05,449385.73,False,False,5.64
LOAN000971,CUST01252,BR011,PRD007,2025-05-21,243562.72,False,False,6.19
LOAN000972,CUST01949,BR012,PRD005,2024-03-21,383436.01,True,False,12.16
LOAN000973,CUST00974,BR001,PRD008,2024-01-14,65299.0,True,False,8.91
LOAN000974,CUST01959,BR014,PRD008,2024-06-09,365586.29,True,False,10.91
LOAN000975,CUST00771,BR012,PRD005,2025-07-21,199320.56,True,False,5.53
LOAN000976,CUST00675,BR003,PRD007,2025-01-15,175438.69,True,False,10.26
LOAN000977,CUST01626,BR005,PRD006,2024-05-05,447212.5,True,False,8.49
LOAN000978,CUST00771,BR011,PRD005,2024-03-07,89415.74,True,False,3.88
LOAN000979,CUST01886,BR015,PRD006,2025-09-27,424773.05,True,False,7.85
LOAN000980,CUST01322,BR012,PRD006,2025-05-18,323033.52,True,False,9.44
LOAN000981,CUST00671,BR013,PRD008,2025-08-08,401110.34,True,False,5.89
LOAN000982,CUST00598,BR014,PRD005,2024-09-09,199890.6,False,False,11.72
LOAN000983,CUST00873,BR007,PRD006,2024-01-19,264338.13,True,False,4.14
LOAN000984,CUST00190,BR012,PRD008,2024-10-04,89128.91,True,False,5.63
LOAN000985,CUST00986,BR013,PRD005,2023-02-17,447215.9,True,False,5.52
LOAN000986,CUST00470,BR008,PRD008,2024-03-03,391618.46,True,False,4.2
LOAN000987,CUST01126,BR010,PRD005,2023-06-06,83410.87,True,False,11.35
LOAN000988,CUST01113,BR002,PRD008,2024-03-04,404723.54,False,False,5.09
LOAN000989,CUST00931,BR003,PRD007,2025-11-03,104973.78,True,False,8.28
LOAN000990,CUST00568,BR005,PRD007,2023-11-02,25601.96,False,False,12.01
LOAN000991,CUST01543,BR012,PRD006,2024-07-12,164210.37,True,False,7.9
LOAN000992,CUST01505,BR013,PRD008,2023-12-14,49061.66,True,False,3.79
LOAN000993,CUST00662,BR015,PRD007,2025-06-26,211581.97,False,False,4.6
LOAN000994,CUST00218,BR005,PRD007,2024-06-01,284382.77,True,False,10.65
LOAN000995,CUST00354,BR007,PRD005,2023-07-07,16188.67,True,True,9.01
