transaction_id,account_sk,customer_sk,branch_sk,product_sk,date_id,amount,transaction_type,channel,is_fraud_flag
TXN00028793,2260,1694,1,5,20230301,-188.28,transfer,branch,False
TXN00028794,2659,2157,4,2,20240719,199.8,payment,atm,False
TXN00028795,1699,36,10,3,20231016,-186.44,withdrawal,mobile,False
TXN00028796,2519,1724,8,1,20230414,45.11,withdrawal,atm,False
TXN00028797,2835,1297,5,7,20230409,27.9,withdrawal,mobile,False
TXN00028798,191,987,11,7,20250315,692.22,deposit,mobile,False
TXN00028799,1618,1997,9,1,20231025,8.34,transfer,mobile,False
TXN00028800,2393,36,9,5,20240426,113.51,transfer,online,False
TXN00028801,687,1046,2,3,20230908,99.63,payment,mobile,False
TXN00028802,1037,2138,7,6,20250420,-80.34,deposit,online,False
TXN00028803,540,604,7,1,20250616,274.17,transfer,branch,False
TXN00028805,253,893,8,6,20250308,-424.12,deposit,atm,False
TXN00028806,494,1308,13,1,20250705,90.6,transfer,branch,False
TXN00028807,1563,398,4,5,20230128,-149.49,payment,branch,False
TXN00028808,1269,1008,4,6,20240423,401.12,transfer,online,False
TXN00028809,3050,893,12,5,20251229,-916.38,payment,atm,False
TXN00028810,428,1180,4,3,20240510,627.0,transfer,online,False
TXN00028811,2790,942,8,4,20250825,227.75,transfer,mobile,False
TXN00028812,3005,1383,5,8,20240621,27.82,withdrawal,mobile,False
TXN00028813,6,867,3,1,20230923,4.22,transfer,atm,False
TXN00028814,2313,508,5,1,20230722,313.96,withdrawal,online,False
TXN00028815,1137,348,8,5,20240515,330.93,payment,online,False
TXN00028816,1961,2133,5,8,20240401,246.93,payment,mobile,False
TXN00028817,2743,246,14,7,20230715,59.11,deposit,branch,False
TXN00028818,1485,1378,13,5,20231222,183.81,payment,mobile,False
TXN00028819,3000,1416,8,4,20240509,-68.43,deposit,branch,False
TXN00028820,1230,92,12,4,20250529,-107.82,payment,mobile,False
TXN00028821,1149,267,11,1,20250708,86.75,deposit,online,False
TXN00028822,1287,619,8,8,20241120,440.86,payment,mobile,False
TXN00028823,1783,541,8,8,20250921,48.02,withdrawal,atm,False
TXN00028824,2933,343,10,6,20250325,155.13,transfer,branch,False
TXN00028825,35,1370,10,8,20250920,80.61,payment,branch,False
TXN00028826,141,1627,7,3,20241103,195.82,payment,branch,False
TXN00028827,1429,961,1,3,20250507,149.65,transfer,branch,False
TXN00028828,1100,612,11,3,20240221,463.81,payment,branch,False
TXN00028829,623,247,1,3,20250806,19.29,withdrawal,branch,False
TXN00028830,2378,2130,12,1,20250706,44.87,payment,atm,False
TXN00028831,1081,1177,9,4,20230713,261.71,withdrawal,atm,False
TXN00028832,112,1360,6,1,20230108,82.82,withdrawal,branch,False
TXN00028833,930,219,13,1,20230722,-32.63,withdrawal,online,False
TXN00028834,1289,1782,1,3,20231023,125.97,transfer,online,False
TXN00028835,944,1142,10,1,20240523,190.07,deposit,branch,False
TXN00028836,2360,632,9,3,20240411,8.26,deposit,mobile,False
TXN00028837,135,878,1,5,20251201,-62.06,transfer,atm,False
TXN00028838,1590,1213,11,4,20240708,298.39,withdrawal,online,False
TXN00028839,1561,661,14,6,20240606,-132.21,deposit,online,False
TXN00028840,565,2084,12,3,20240608,6.48,transfer,online,False
TXN00028841,1941,1780,8,8,20250413,59.62,transfer,mobile,False
TXN00028842,683,1553,13,2,20240713,183.47,payment,mobile,False
TXN00028843,2431,1611,2,1,20231222,40.02,deposit,branch,False
TXN00028844,2375,1528,11,3,20230829,316.21,withdrawal,online,False
TXN00028845,183,2026,13,2,20231128,203.18,transfer,branch,False
TXN00028846,2939,1689,8,7,20250514,114.75,withdrawal,atm,False
TXN00028847,1805,1305,12,5,20240328,-445.04,withdrawal,atm,False
TXN00028848,694,1262,1,8,20241205,89.51,transfer,atm,False
TXN00028849,2383,303,5,8,20230506,48.24,withdrawal,atm,False
TXN00028850,1502,503,15,2,20251010,194.93,payment,online,False
TXN00028851,1627,410,3,5,20251207,153.3,transfer,atm,False
TXN00028852,2619,1234,14,1,20250411,-73.5,deposit,branch,False
TXN00028853,2628,621,11,2,20250714,75.79,deposit,branch,False
TXN00028854,2286,692,12,8,20250311,91.41,payment,online,False
TXN00028855,887,322,5,5,20240913,61.94,payment,online,False
TXN00028856,2228,282,1,2,20230629,-222.97,payment,atm,False
TXN00028857,2821,2151,12,2,20240105,-189.67,deposit,atm,False
TXN00028858,2602,1457,5,4,20230312,104.62,withdrawal,online,False
TXN00028859,1843,732,10,8,20240513,91.31,withdrawal,online,False
TXN00028860,2025,799,6,5,20230618,81.76,payment,online,False
TXN00028861,2258,1480,9,3,20230323,-60.0,deposit,atm,False
TXN00028862,2732,1070,10,2,20251017,16.13,withdrawal,mobile,False
TXN00028863,199,1888,6,3,20231118,-56.21,deposit,atm,False
TXN00028864,833,393,8,2,20240919,69.74,deposit,mobile,False
TXN00028865,429,59,2,2,20230117,-142.81,withdrawal,online,False
TXN00028866,2093,51,6,6,20250710,267.53,deposit,mobile,False
TXN00028867,1927,284,12,4,20231030,-90.66,payment,online,False
TXN00028868,1821,2017,10,4,20230403,-521.28,deposit,online,False
TXN00028869,277,1758,14,5,20250722,316.17,transfer,atm,False
TXN00028870,1833,1087,14,5,20240619,753.58,withdrawal,branch,False
TXN00028871,18,2049,15,4,20240616,376.04,withdrawal,branch,False
TXN00028872,178,1344,3,7,20240925,172.62,deposit,online,False
TXN00028873,1955,561,8,5,20241121,-164.25,withdrawal,atm,False
TXN00028874,879,1873,9,6,20240122,-24.97,transfer,branch,False
TXN00028875,1008,1703,12,8,20231207,230.68,withdrawal,branch,False
TXN00028876,3146,51,7,8,20240129,165.03,payment,branch,False
TXN00028877,2984,1800,7,3,20231001,127.28,deposit,branch,False
TXN00028878,325,112,9,2,20240720,212.73,deposit,branch,False
TXN00028879,1510,760,5,3,20231226,-105.67,deposit,online,False
TXN00028880,1808,620,2,6,20241221,133.57,transfer,mobile,False
TXN00028881,151,1298,6,2,20231227,91.45,transfer,branch,False
TXN00028882,2225,1799,7,5,20230807,-227.45,withdrawal,atm,False
TXN00028883,2947,1985,2,7,20230618,-376.63,deposit,online,False
TXN00028884,2200,1568,3,4,20231114,330.82,withdrawal,atm,False
TXN00028885,2686,88,6,7,20250207,-277.54,deposit,online,False
TXN00028886,648,1255,11,4,20240704,-2.5,transfer,atm,False
TXN00028887,1720,1065,15,7,20240415,437.23,payment,branch,False
TXN00028888,482,1493,8,8,20250114,57.85,withdrawal,mobile,False
TXN00028889,2595,475,6,5,20240623,394.02,payment,online,False
TXN00028890,2020,1461,4,8,20251124,-39.48,transfer,branch,False
TXN00028891,2949,713,10,7,20230517,-104.25,payment,atm,False
TXN00028892,2984,1800,1,7,20241015,249.1,payment,mobile,False
TXN00028893,2194,2101,14,3,20230406,184.04,transfer,atm,False
TXN00028894,39,973,4,3,20230823,-96.79,transfer,online,False
TXN00028895,1110,2138,6,8,20231207,204.33,deposit,atm,False
TXN00028896,1258,1471,1,3,20241112,-143.31,transfer,mobile,False
TXN00028897,1580,1713,8,7,20241113,58.07,transfer,mobile,False
TXN00028898,2618,639,15,8,20251015,187.09,transfer,branch,False
TXN00028899,1655,1027,15,5,20230715,41.12,withdrawal,online,False
TXN00028900,2506,515,13,8,20230728,-213.14,payment,branch,False
TXN00028901,516,106,4,8,20231015,-0.56,deposit,branch,False
TXN00028902,1344,909,1,6,20231117,-143.24,transfer,mobile,False
TXN00028903,2555,1478,12,6,20250814,92.27,payment,atm,False
TXN00028904,3074,1289,10,8,20240224,65.0,deposit,online,False
TXN00028905,1166,110,9,6,20230721,130.51,transfer,online,False
TXN00028906,1754,1366,11,3,20251207,-186.57,transfer,online,False
TXN00028907,2522,444,5,5,20250316,605.05,withdrawal,branch,False
TXN00028908,1800,943,14,2,20251229,322.23,withdrawal,mobile,False
TXN00028909,2890,2200,4,7,20250311,227.31,transfer,atm,False
TXN00028910,1935,331,12,3,20230816,117.35,deposit,atm,False
TXN00028911,259,228,1,6,20251019,89.61,transfer,atm,False
TXN00028912,840,2151,12,7,20230521,5.95,transfer,branch,False
TXN00028913,1683,2020,8,3,20241007,80.08,withdrawal,online,False
TXN00028914,2786,999,1,3,20240329,339.54,deposit,mobile,False
TXN00028915,570,2175,10,4,20231205,87.22,deposit,branch,False
TXN00028916,2329,382,13,3,20240512,111.44,transfer,atm,False
TXN00028917,1644,1746,8,3,20240929,57.1,withdrawal,atm,False
TXN00028918,1859,1596,6,8,20230103,-57.67,payment,online,False
TXN00028919,778,680,8,2,20230601,11.5,withdrawal,atm,False
TXN00028920,1770,1996,14,6,20250812,-171.25,deposit,atm,False
TXN00028921,1372,272,7,4,20250421,106.98,payment,branch,False
TXN00028922,613,2166,9,4,20230708,167.63,deposit,atm,False
TXN00028923,917,1356,5,2,20230426,142.49,deposit,mobile,False
TXN00028924,3191,1502,12,6,20251005,-288.66,deposit,atm,False
TXN00028925,285,74,10,2,20250512,-250.26,withdrawal,branch,False
TXN00028926,1558,2193,2,5,20240216,265.68,payment,branch,False
TXN00028927,2373,227,14,4,20240603,-124.49,withdrawal,mobile,False
TXN00028928,695,407,10,1,20251005,78.62,transfer,atm,False
TXN00028929,2026,1464,15,6,20231011,487.73,transfer,atm,False
TXN00028930,470,619,2,8,20230315,10.04,withdrawal,online,False
TXN00028931,2102,54,1,5,20231030,29.81,deposit,mobile,False
TXN00028932,2557,434,11,7,20240630,97.93,transfer,branch,False
TXN00028933,435,823,10,7,20240806,171.33,withdrawal,branch,False
TXN00028934,2891,1357,11,4,20240610,1.48,transfer,branch,False
TXN00028935,750,82,15,5,20230824,-228.7,transfer,branch,False
TXN00028936,2983,1205,14,1,20230516,147.26,payment,mobile,False
TXN00028937,663,737,4,3,20250719,119.34,transfer,atm,False
TXN00028938,1247,1178,8,3,20230629,99.14,payment,branch,False
TXN00028939,758,1289,1,3,20230301,131.92,transfer,mobile,False
TXN00028940,455,1502,4,2,20240708,-31.77,transfer,atm,False
TXN00028941,1394,1418,10,2,20240718,20.72,withdrawal,mobile,False
TXN00028942,1776,186,7,2,20240929,-61.56,transfer,mobile,False
TXN00028943,2487,708,3,2,20251008,-222.51,withdrawal,atm,False
TXN00028944,967,703,2,6,20230818,159.74,withdrawal,online,False
TXN00028945,426,372,10,4,20240731,117.75,withdrawal,branch,False
TXN00028946,672,405,1,5,20240122,-152.55,deposit,branch,False
TXN00028947,103,2185,6,8,20240801,147.47,payment,online,False
TXN00028948,2052,972,6,2,20240207,66.02,transfer,mobile,False
TXN00028949,2293,865,13,2,20250804,18.46,payment,mobile,False
TXN00028950,2728,557,10,3,20230721,408.76,withdrawal,branch,False
TXN00028951,1657,1439,6,2,20230710,164.89,transfer,mobile,False
TXN00028952,1557,731,12,8,20230325,215.37,transfer,mobile,False
TXN00028953,3114,1521,3,6,20250303,-112.25,payment,branch,False
TXN00028954,1663,805,2,8,20241212,254.26,deposit,atm,False
TXN00028955,2453,1777,5,4,20230920,158.09,transfer,branch,False
TXN00028956,489,156,13,6,20241004,9.95,withdrawal,mobile,False
TXN00028957,1903,1644,13,2,20250313,397.47,withdrawal,branch,False
TXN00028958,1297,2127,7,5,20240722,65.63,transfer,online,False
TXN00028959,1886,1277,12,6,20241027,26.71,payment,mobile,False
TXN00028960,383,1813,2,8,20231127,16.59,transfer,branch,False
TXN00028961,830,1809,4,6,20231023,229.42,transfer,mobile,False
TXN00028962,2376,1900,15,5,20250605,219.11,withdrawal,atm,False
TXN00028963,2085,1307,12,5,20230902,216.81,withdrawal,online,False
TXN00028964,272,98,9,2,20250106,-445.32,payment,mobile,False
TXN00028965,908,525,4,6,20231116,77.25,deposit,atm,False
TXN00028966,2148,314,7,4,20250515,148.24,payment,online,False
TXN00028967,3148,725,11,2,20231216,-173.93,transfer,atm,False
TXN00028968,3121,140,3,2,20240521,699.56,deposit,online,False
TXN00028969,2062,2061,12,5,20240415,67.4,withdrawal,atm,False
TXN00028970,54,153,5,8,20240714,563.6,deposit,branch,False
TXN00028971,130,1760,8,1,20240513,28.99,payment,online,False
TXN00028972,245,342,4,5,20240703,259.91,transfer,atm,False
TXN00028973,1845,643,10,6,20240917,180.37,transfer,branch,False
TXN00028974,812,758,1,6,20240406,305.59,withdrawal,branch,False
TXN00028975,1909,71,2,8,20230426,5.24,payment,mobile,False
TXN00028976,2580,1187,12,7,20240213,14.64,withdrawal,atm,False
TXN00028977,391,2127,11,7,20231027,13.0,transfer,mobile,False
TXN00028978,2757,320,14,5,20240529,161.79,payment,mobile,False
TXN00028979,2357,1187,9,2,20240918,166.26,deposit,branch,False
TXN00028980,1609,1082,7,5,20231207,425.8,withdrawal,atm,False
TXN00028981,2125,1336,13,6,20250908,-113.47,deposit,branch,False
TXN00028982,2447,667,11,5,20230530,12.69,transfer,branch,False
TXN00028983,3179,2055,1,2,20250613,-42.32,payment,branch,False
TXN00028984,2975,1288,3,4,20230422,1.46,payment,mobile,False
TXN00028985,2408,1966,15,2,20231127,-269.87,transfer,mobile,False
TXN00028986,1261,1707,10,4,20231220,304.32,withdrawal,online,False
TXN00028987,2119,2032,5,4,20240905,-1113.35,payment,mobile,False
TXN00028988,2144,1212,7,4,20240129,95.64,withdrawal,mobile,False
TXN00028989,961,991,14,2,20241031,3.51,transfer,online,False
TXN00028990,958,2054,7,2,20240904,-48.15,transfer,mobile,False
TXN00028991,177,8,3,1,20251103,-159.51,transfer,mobile,False
TXN00028992,545,638,11,5,20250201,588.36,payment,mobile,False
TXN00028993,1421,1038,13,2,20230822,19.68,payment,branch,False
TXN00028994,2243,1337,4,2,20241214,23.33,deposit,mobile,False
TXN00028995,2810,528,3,5,20240713,217.77,transfer,branch,False
TXN00028996,2746,1637,2,3,20231019,198.04,withdrawal,atm,False
TXN00028997,2387,1321,4,4,20250512,51.9,transfer,online,False
TXN00028998,788,2080,8,3,20240917,301.94,deposit,online,False
TXN00028999,30,726,6,7,20250523,24.81,transfer,mobile,False
TXN00029000,2700,518,15,2,20240131,-468.04,transfer,atm,False
TXN00029001,1808,620,1,5,20240625,-40.4,payment,atm,False
TXN00029002,33,1528,9,6,20231115,15.27,withdrawal,mobile,False
TXN00029003,136,1456,13,1,20240819,74.66,withdrawal,mobile,False
TXN00029004,570,2175,8,4,20250713,-37.45,deposit,atm,False
TXN00029005,282,1498,8,4,20230318,-134.74,deposit,branch,False
TXN00029006,477,457,5,3,20230215,-208.99,transfer,online,False
TXN00029007,1395,1523,13,7,20240504,-121.53,payment,atm,False
TXN00029008,1806,564,3,8,20250520,194.51,transfer,mobile,False
TXN00029009,911,983,7,7,20241016,-81.72,transfer,online,False
TXN00029010,722,65,14,1,20250129,5.1,transfer,branch,False
TXN00029011,1377,196,7,5,20250826,657.38,transfer,atm,False
TXN00029012,2099,1669,8,4,20240222,308.08,withdrawal,mobile,False
TXN00029013,496,789,1,1,20241129,13.73,withdrawal,online,False
TXN00029014,1842,927,7,5,20251217,107.34,payment,atm,False
TXN00029015,799,1083,11,2,20251020,181.42,transfer,online,False
TXN00029016,1441,492,8,2,20231225,-38.06,deposit,branch,False
TXN00029017,2894,1550,2,1,20251207,-155.29,payment,mobile,False
TXN00029018,377,1524,13,6,20241202,137.31,deposit,atm,False
TXN00029019,1714,410,1,7,20230705,42.04,payment,branch,False
TXN00029020,3172,208,12,3,20251006,27.4,deposit,branch,False
TXN00029021,519,2121,9,5,20240325,-256.1,transfer,branch,False
TXN00029022,928,497,13,8,20240314,70.11,deposit,atm,False
TXN00029023,3009,1069,7,3,20240811,-50.36,withdrawal,atm,False
TXN00029024,2296,1872,3,3,20250825,241.01,payment,mobile,False
TXN00029025,836,1743,9,6,20230201,-239.77,deposit,atm,False
TXN00029026,2208,1130,8,7,20230109,58.23,payment,branch,False
TXN00029027,2044,97,5,8,20240319,370.83,deposit,online,False
TXN00029028,2988,1249,10,5,20240912,209.8,deposit,atm,False
TXN00029029,1364,1822,13,8,20250518,-76.37,payment,online,False
TXN00029030,1317,2113,11,4,20251221,100.39,deposit,atm,False
TXN00029031,1129,1713,3,4,20251029,233.5,deposit,online,False
TXN00029032,1890,31,10,2,20240505,42.79,deposit,mobile,False
TXN00029033,1809,955,13,5,20250206,113.86,payment,branch,False
TXN00029034,1,391,7,1,20240712,190.81,payment,online,False
TXN00029035,1100,612,4,6,20240109,139.58,payment,online,False
TXN00029036,1096,171,3,3,20230520,168.72,payment,mobile,False
TXN00029037,2218,1915,1,4,20240418,142.22,payment,mobile,False
TXN00029038,385,816,10,1,20240531,-39.99,payment,mobile,False
TXN00029039,3019,352,13,7,20230922,95.04,deposit,online,False
TXN00029041,2872,1068,7,4,20240517,272.59,deposit,atm,False
TXN00029042,984,1459,12,6,20230930,190.99,payment,mobile,False
TXN00029043,2347,348,14,6,20230320,-100.11,withdrawal,atm,False
TXN00029044,1886,1277,12,8,20241228,659.73,withdrawal,mobile,False
TXN00029045,2858,1604,2,4,20251025,20.53,transfer,online,False
TXN00029046,747,442,1,2,20250116,41.7,withdrawal,online,False
TXN00029047,72,237,10,1,20230609,75.15,withdrawal,online,True
TXN00029048,1284,862,4,4,20250906,46.71,deposit,atm,False
TXN00029049,1433,168,12,2,20240927,176.76,payment,mobile,False
TXN00029050,2742,1812,12,8,20240925,-7.26,withdrawal,atm,False
TXN00029051,2409,1382,6,6,20250212,-35.16,transfer,online,False
TXN00029052,2971,1748,2,7,20241007,-62.5,transfer,mobile,False
TXN00029053,1822,170,8,4,20240201,-206.99,withdrawal,branch,False
TXN00029054,1,391,15,2,20250919,-375.55,deposit,atm,False
TXN00029055,2719,175,3,1,20250802,288.35,withdrawal,branch,False
TXN00029056,2000,1444,10,7,20230914,36.18,deposit,mobile,False
TXN00029057,1529,950,4,7,20251029,150.0,payment,mobile,False
TXN00029058,2568,891,13,2,20241028,-5.49,transfer,online,False
TXN00029059,1355,1978,14,2,20250508,66.93,payment,atm,False
TXN00029060,773,998,9,1,20240221,295.17,transfer,branch,False
TXN00029061,1451,649,8,1,20250522,109.81,deposit,atm,False
TXN00029062,2135,984,15,3,20250807,29.24,withdrawal,branch,False
TXN00029063,2874,1244,7,7,20250319,-103.9,withdrawal,online,False
TXN00029064,2743,246,14,5,20250810,39.72,deposit,online,False
TXN00029065,772,676,5,4,20250605,89.92,transfer,mobile,False
TXN00029066,2540,2083,7,5,20230405,120.44,deposit,mobile,False
TXN00029067,1504,349,2,7,20231011,77.42,deposit,atm,False
TXN00029068,1671,1435,12,6,20240413,497.54,payment,mobile,False
TXN00029069,1280,1586,6,7,20251218,148.81,withdrawal,mobile,False
TXN00029070,1021,1118,10,7,20230419,333.15,payment,online,False
TXN00029071,1803,502,9,5,20250329,257.43,payment,mobile,False
TXN00029072,2457,501,1,3,20230327,194.8,transfer,mobile,True
TXN00029073,2802,1000,5,2,20250821,-123.65,withdrawal,mobile,False
TXN00029074,709,115,8,5,20250207,0.39,payment,mobile,False
TXN00029075,829,1205,10,1,20250811,171.1,withdrawal,branch,False
TXN00029076,1760,1458,12,6,20250409,-79.2,withdrawal,online,False
TXN00029077,2696,194,13,8,20230531,22.55,payment,atm,False
TXN00029078,1064,872,12,2,20251203,-105.86,payment,mobile,False
TXN00029079,574,771,9,4,20230718,-239.42,withdrawal,branch,False
TXN00029080,12,1015,12,2,20250721,-587.11,withdrawal,online,False
TXN00029081,1338,376,6,3,20230406,84.34,transfer,atm,True
TXN00029082,1193,1793,3,7,20250812,140.84,transfer,atm,False
TXN00029083,2042,360,12,8,20240605,342.98,transfer,mobile,False
TXN00029084,1180,1679,2,4,20230901,-73.16,withdrawal,branch,False
TXN00029085,530,893,2,2,20251023,-27.62,payment,atm,False
TXN00029086,2173,692,7,1,20231210,-59.6,withdrawal,mobile,False
TXN00029087,229,519,7,3,20240410,-412.89,transfer,atm,False
TXN00029088,446,1733,5,4,20250618,31.25,withdrawal,branch,False
TXN00029089,1380,431,15,8,20250828,71.88,withdrawal,branch,False
TXN00029091,2249,1662,12,6,20230128,338.05,transfer,atm,False
TXN00029092,2276,1599,1,4,20240526,499.68,deposit,branch,False
TXN00029093,2731,4,8,3,20240805,99.86,transfer,mobile,False
TXN00029094,2435,1824,11,5,20240407,483.76,withdrawal,online,False
TXN00029095,2600,1668,7,6,20230212,31.7,transfer,online,False
TXN00029096,1514,616,7,8,20250215,-30.71,transfer,mobile,False
TXN00029097,1911,2140,12,3,20230227,536.55,payment,online,False
TXN00029098,2779,1528,10,4,20241210,-128.29,withdrawal,online,False
TXN00029099,762,147,13,3,20250411,37.02,transfer,mobile,False
TXN00029100,2363,2148,13,2,20251002,120.49,transfer,online,False
TXN00029101,2116,2080,7,7,20231210,-275.19,deposit,mobile,False
TXN00029102,1552,1829,2,8,20250520,315.72,transfer,mobile,False
TXN00029103,383,1813,1,3,20230410,359.08,withdrawal,online,False
TXN00029104,1472,2084,10,1,20250724,151.74,withdrawal,online,False
TXN00029105,406,181,2,3,20250714,363.06,payment,branch,False
TXN00029106,2042,360,15,2,20251110,-128.41,transfer,mobile,False
TXN00029107,1777,1591,13,8,20250430,168.14,deposit,branch,False
TXN00029108,2691,1776,14,8,20251117,255.92,transfer,online,False
TXN00029109,2865,1338,11,4,20251024,-99.75,transfer,branch,False
TXN00029110,1795,674,6,1,20230419,13.76,withdrawal,online,False
TXN00029111,2998,1534,1,4,20240724,77.59,transfer,mobile,False
TXN00029112,236,940,9,7,20230104,-176.04,payment,atm,False
TXN00029113,2925,344,5,8,20230814,38.45,withdrawal,atm,False
TXN00029114,811,2170,2,6,20240221,28.91,transfer,mobile,False
TXN00029115,1434,848,5,7,20250911,62.43,deposit,atm,False
TXN00029116,2262,1731,14,7,20240606,5.87,transfer,atm,False
TXN00029117,2187,132,13,4,20230708,244.86,transfer,atm,False
TXN00029118,1258,1471,8,8,20230420,53.89,transfer,online,False
TXN00029119,2678,1835,9,3,20240129,23.88,withdrawal,branch,False
TXN00029120,2556,1410,9,4,20230907,216.19,deposit,atm,False
TXN00029121,3192,1326,7,8,20240614,-333.19,deposit,atm,False
TXN00029122,1282,1465,7,3,20230214,3.61,transfer,mobile,False
TXN00029123,480,169,15,2,20230706,47.89,deposit,branch,False
TXN00029124,476,1514,10,1,20230222,522.84,transfer,online,False
TXN00029125,2395,858,2,3,20250225,87.58,payment,atm,False
TXN00029126,2738,1244,15,6,20230524,502.24,payment,online,False
TXN00029127,1647,1618,11,3,20240217,57.69,deposit,online,False
TXN00029128,2742,1812,3,1,20250516,44.28,deposit,branch,False
TXN00029129,347,511,3,8,20250528,43.37,withdrawal,mobile,False
TXN00029130,329,2182,7,3,20240626,16.03,deposit,online,False
TXN00029131,2550,439,11,8,20241205,408.16,withdrawal,branch,False
TXN00029132,292,2185,13,4,20251018,702.69,transfer,mobile,False
TXN00029133,2493,1371,8,2,20230627,556.24,withdrawal,mobile,False
TXN00029134,2495,1578,9,6,20250814,343.93,transfer,online,False
TXN00029135,131,1478,12,3,20250226,337.79,deposit,online,False
TXN00029136,1616,1801,13,4,20230703,194.76,transfer,online,False
TXN00029137,694,1262,9,1,20240126,-314.99,transfer,mobile,False
TXN00029138,1779,2136,15,8,20240205,42.05,deposit,online,False
TXN00029139,1069,735,11,8,20230125,-88.36,withdrawal,branch,False
TXN00029140,2577,631,9,6,20250815,184.32,deposit,mobile,False
TXN00029141,2631,312,11,5,20240721,373.97,deposit,mobile,False
TXN00029142,2044,97,15,7,20230328,194.43,withdrawal,branch,False
TXN00029143,694,1262,2,6,20250725,328.77,transfer,mobile,False
TXN00029144,2378,2130,5,7,20250330,115.62,transfer,atm,False
TXN00029145,1769,1929,8,5,20230913,-227.41,withdrawal,mobile,False
TXN00029146,304,892,7,2,20230614,703.99,deposit,online,False
TXN00029147,1135,355,4,6,20240915,29.99,payment,mobile,False
TXN00029148,51,1213,10,8,20251203,470.92,payment,branch,False
TXN00029149,2084,1149,14,2,20251211,133.0,withdrawal,atm,False
TXN00029150,1280,1586,1,6,20250626,185.51,withdrawal,atm,False
TXN00029151,1506,2134,4,7,20251209,378.48,payment,mobile,False
TXN00029152,1135,355,6,7,20250226,94.87,payment,online,False
TXN00029153,969,1219,6,4,20250809,-97.65,transfer,branch,False
TXN00029154,1542,1245,2,3,20240621,134.83,deposit,mobile,False
TXN00029155,2607,876,10,5,20231228,3.47,deposit,online,False
TXN00029156,581,1589,7,5,20240213,-123.57,transfer,online,False
TXN00029157,2201,1706,10,3,20240302,61.92,withdrawal,atm,False
TXN00029158,736,261,7,7,20230506,473.48,withdrawal,online,False
TXN00029159,528,1872,3,6,20240603,16.53,withdrawal,online,False
TXN00029160,2390,1764,5,8,20230527,-110.69,withdrawal,atm,False
TXN00029161,939,312,9,1,20250601,530.34,payment,online,False
TXN00029162,1245,1840,12,2,20230401,-416.34,payment,mobile,False
TXN00029163,1947,772,3,3,20250815,217.53,withdrawal,atm,False
TXN00029164,2416,1176,8,1,20250923,-160.21,withdrawal,branch,False
TXN00029165,1018,947,4,1,20230804,59.31,transfer,atm,False
TXN00029166,777,1334,3,8,20250712,-82.3,payment,atm,False
TXN00029167,2431,1611,14,3,20240511,17.0,deposit,atm,False
TXN00029168,3038,1027,13,7,20231012,277.61,withdrawal,branch,False
TXN00029169,3124,430,15,1,20230601,70.45,transfer,branch,False
TXN00029170,1568,1660,15,5,20241210,198.35,withdrawal,online,False
TXN00029171,3050,893,3,8,20231130,-79.66,transfer,atm,False
TXN00029172,2124,1417,10,7,20240516,112.36,deposit,branch,False
TXN00029173,1913,1336,14,5,20240131,145.74,deposit,atm,False
TXN00029174,2151,123,2,4,20231021,291.37,deposit,online,False
TXN00029175,1571,134,3,7,20240321,-42.69,transfer,branch,False
TXN00029176,2853,544,12,7,20240411,91.58,withdrawal,online,False
TXN00029177,1759,1333,11,1,20230911,25.08,payment,atm,False
TXN00029178,1702,372,6,7,20250601,14.18,deposit,branch,False
TXN00029179,209,1024,8,6,20250904,-167.05,payment,branch,False
TXN00029180,774,2022,6,2,20240120,37.73,transfer,branch,False
TXN00029181,350,359,6,7,20250521,11.1,deposit,atm,False
TXN00029182,244,1194,9,6,20250918,409.32,withdrawal,mobile,False
TXN00029183,1252,976,3,3,20231116,137.56,transfer,atm,False
TXN00029184,1340,1301,7,7,20230523,26.03,transfer,atm,False
TXN00029185,1799,1520,11,6,20250523,-9.88,transfer,branch,False
TXN00029186,2900,748,15,3,20240327,-22.98,payment,online,False
TXN00029187,1758,438,9,2,20230706,114.73,payment,mobile,False
TXN00029188,951,2132,10,3,20230831,198.72,withdrawal,online,False
TXN00029189,2724,492,12,5,20240928,184.54,transfer,branch,False
TXN00029190,2165,1490,13,2,20240520,28.08,deposit,branch,False
TXN00029191,1915,372,5,7,20240401,180.67,transfer,online,False
TXN00029192,1380,431,12,6,20230330,93.41,transfer,online,False
TXN00029193,2654,1613,15,1,20240618,112.5,deposit,online,False
TXN00029194,1860,8,10,5,20251001,290.99,payment,online,False
TXN00029195,185,2095,9,6,20230201,-72.76,payment,branch,False
TXN00029196,2275,1909,6,4,20240216,28.62,transfer,branch,False
TXN00029197,2927,1047,9,3,20240125,372.09,payment,atm,False
TXN00029198,2312,381,5,4,20241012,42.92,payment,online,False
TXN00029199,897,979,8,1,20240202,62.67,payment,mobile,False
TXN00029200,3059,2115,13,1,20231113,220.71,transfer,online,False
TXN00029202,239,1083,5,2,20250204,290.06,withdrawal,mobile,False
TXN00029203,1677,2097,15,5,20230610,36.57,payment,atm,False
TXN00029204,3074,1289,2,4,20231021,78.17,transfer,online,False
TXN00029205,387,1358,10,7,20251008,24.22,payment,branch,False
TXN00029206,1431,1602,10,5,20251020,140.18,withdrawal,mobile,False
TXN00029207,1053,2076,10,5,20230925,62.3,withdrawal,online,False
TXN00029208,559,24,10,5,20240131,210.2,deposit,atm,False
